date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:27	41730/41730	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:09%20GMT	https://bslthemes.com/html/ryan/js/jquery.magnific-popup.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/jquery.magnific-popup.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:53:28	5486/5486	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:10%20GMT	https://bslthemes.com/html/ryan/js/imagesloaded.pkgd.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/imagesloaded.pkgd.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:09	13832/13832	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:09%20GMT	https://bslthemes.com/html/ryan/js/jquery.slimscroll.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/jquery.slimscroll.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:10	89992/89992	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:10%20GMT	https://bslthemes.com/html/ryan/js/owl.carousel.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/owl.carousel.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:11	15615/15615	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:10%20GMT	https://bslthemes.com/html/ryan/js/typed.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/typed.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:12	9496/9496	---MCZ	200	added ('OK')	text/javascript	etag:W/%22528a28ec667db0c489ede23bb44a3c73%22	https://use.fontawesome.com/8da76d029b.js	C:/Users/HP/Desktop/copywriter/use.fontawesome.com/8da76d029b.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:12	14226/14226	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:56:08%20GMT	https://bslthemes.com/html/ryan/js/scripts.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/scripts.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:12	3412/3412	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Dec%202023%2002:54:39%20GMT	https://bslthemes.com/bslthms-advanced-btns/assets/style.css	C:/Users/HP/Desktop/copywriter/bslthemes.com/bslthms-advanced-btns/assets/style.css	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:13	16857/16857	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20May%202023%2022:25:03%20GMT	https://bslthemes.com/bslthms-advanced-btns/assets/script.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/bslthms-advanced-btns/assets/script.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
08:55:16	4232/4232	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Sep%202020%2002:49:09%20GMT	https://bslthemes.com/html/ryan/images/android-search.png	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/images/android-search.png	(from https://bslthemes.com/html/ryan/css/layout.css)
08:55:18	1343/1343	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2027%20Sep%202020%2002:49:19%20GMT	https://bslthemes.com/html/ryan/images/quote.svg	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/images/quote.svg	(from https://bslthemes.com/html/ryan/css/layout.css)
08:55:20	188508/188508	---M--	200	added ('OK')	font/ttf	date:Sun,%2027%20Sep%202020%2002:48:56%20GMT	https://bslthemes.com/html/ryan/fonts/ionicons.ttf?v=2.0.1	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/fonts/ionicons790f.ttf	(from https://bslthemes.com/html/ryan/css/ionicons.css)
08:55:21	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2027%20Sep%202020%2002:48:54%20GMT	https://bslthemes.com/html/ryan/fonts/ionicons.eot?v=2.0.1	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/fonts/ionicons790f.eot	(from https://bslthemes.com/html/ryan/css/ionicons.css)
08:55:21	4540/4540	---MCZ	403	error ('FORBIDDEN')	text/html	date:Thu,%2013%20Jun%202024%2015:55:22%20GMT	https://bslthemes.com/html/ryan/css/owl.video.play.png	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/css/owl.video.play.png	(from https://bslthemes.com/html/ryan/css/owl.carousel.css)
08:55:21	67904/67904	---M--	200	added ('OK')	font/woff	date:Sun,%2027%20Sep%202020%2002:48:54%20GMT	https://bslthemes.com/html/ryan/fonts/ionicons.woff?v=2.0.1	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/fonts/ionicons790f.woff	(from https://bslthemes.com/html/ryan/css/ionicons.css)
08:55:21	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2027%20Sep%202020%2002:48:56%20GMT	https://bslthemes.com/html/ryan/fonts/ionicons.svg?v=2.0.1	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/fonts/ionicons790f.svg	(from https://bslthemes.com/html/ryan/css/ionicons.css)
08:55:22	194/194	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Sep%202020%2002:49:07%20GMT	https://bslthemes.com/html/ryan/images/pag.png	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/images/pag.png	(from https://bslthemes.com/html/ryan/css/new-skin/new-skin.css)
08:55:22	91398/91398	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Jul%202022%2009:34:10%20GMT	https://bslthemes.com/html/ryan/js/isotope.pkgd.js	C:/Users/HP/Desktop/copywriter/bslthemes.com/html/ryan/js/isotope.pkgd.js	(from https://bslthemes.com/html/ryan/index-new-demo-1.html)
